Port Chicago, CA Port Chicago, CA: Data Inventory 
Station ID: 9415144 Page Help 

Meteorological Observations

Station Date      Time Wind Sp Wind Dr Wind Gt Air Tmp H2O Tmp Baro Pr
DCP#:                        1       1       1       1       1       1
Units:                 Mtr/Sec Degrees Mtr/Sec  Degr C  Degr C   mbars
Data%:  StnDtm     GMT  97.728  97.728  97.728  97.567  97.527  97.581  
Maximum:                14.100 344.000  17.900  28.000  22.300 1023.60  
Minimum:                 0.000   1.000   0.000   9.300  16.300 1009.00  
------- -------- ----- ------- ------- ------- ------- ------- ------- 
9415144 20050516 07:12   8.100 249.000   9.500  16.100  19.000 1011.50
9415144 20050516 07:18   9.000 250.000  10.500  16.000  19.000 1011.50
9415144 20050516 07:24   7.100 248.000  10.000  16.100  19.000 1011.40
9415144 20050516 07:30   6.900 238.000   9.200  16.000  19.000 1011.30
9415144 20050516 07:36   8.100 241.000   9.900  15.800  19.000 1011.40
9415144 20050516 07:42   8.900 248.000  10.500  15.900  19.000 1011.30
9415144 20050516 07:48   8.600 250.000  10.500  15.500  18.900 1011.10
9415144 20050516 07:54   7.800 250.000  10.300  15.500  18.900 1011.00
9415144 20050516 08:00   8.200 252.000  10.500  15.700  18.900 1011.20
9415144 20050516 08:06   8.000 245.000   9.300  15.600  18.900 1011.20
9415144 20050516 08:12                                                
9415144 20050516 08:18   7.900 243.000   9.900  15.700  18.800 1011.00
9415144 20050516 08:24   7.500 243.000   9.300  15.500  18.800 1011.10
9415144 20050516 08:30   7.900 246.000   9.300  15.500  18.800 1011.20
9415144 20050516 08:36   6.100 242.000   8.900  15.600         1011.20
9415144 20050516 08:42   8.000 241.000   9.600  15.600  18.800 1011.20
9415144 20050516 08:48   8.000 243.000   9.700  15.800  18.800 1010.80
9415144 20050516 08:54   6.900 250.000   9.300  15.700  18.800 1010.90
9415144 20050516 09:00   7.800 251.000   9.800  15.900  18.700 1011.00
9415144 20050516 09:06   6.700 249.000   9.000  15.900  18.700 1011.00
9415144 20050516 09:12   7.700 240.000  10.100  15.800  18.700 1010.90
9415144 20050516 09:18   6.700 235.000   9.900  15.500  18.700 1010.90
9415144 20050516 09:24   5.800 235.000   7.800  15.500  18.700 1010.90
9415144 20050516 09:30   5.700 237.000   8.300  15.500  18.700 1010.80
9415144 20050516 09:36   7.000 235.000   9.900  15.500  18.700 1010.50
9415144 20050516 09:42   7.900 236.000   9.500  15.600  18.700 1010.50
9415144 20050516 09:48   6.200 235.000   9.000  15.600  18.700 1010.60
9415144 20050516 09:54   7.100 235.000   9.800  15.500  18.600 1010.60
9415144 20050516 10:00   6.600 230.000   7.400  15.600  18.600 1010.60
9415144 20050516 10:06   6.300 233.000   8.200  15.400  18.600 1010.60
9415144 20050516 10:12   5.500 236.000   8.400  15.400  18.600 1010.60
9415144 20050516 10:18   6.500 231.000   7.900  15.300  18.600 1010.20
9415144 20050516 10:24   6.700 235.000   8.700  15.300  18.600 1010.30
9415144 20050516 10:30   7.500 238.000   9.400  15.500  18.600 1010.50
9415144 20050516 10:36   6.900 242.000   8.200  15.600  18.600 1010.50
9415144 20050516 10:42   7.500 242.000   9.800  15.600  18.600 1010.60
9415144 20050516 10:48   6.300 238.000   7.100  15.600  18.600 1010.40
9415144 20050516 10:54   7.000 243.000   8.800  15.500  18.600 1010.20
9415144 20050516 11:00   7.600 239.000   8.600  15.300  18.600 1010.40
9415144 20050516 11:06   8.100 248.000  10.100  15.600  18.700 1010.40
9415144 20050516 11:12   8.400 243.000  10.200  15.200  18.700 1010.30
9415144 20050516 11:18   9.000 240.000  10.400  15.400  18.700 1010.40
9415144 20050516 11:24   5.700 226.000   9.200  15.100  18.700 1010.40
9415144 20050516 11:30   6.700 239.000   9.200  15.100  18.700 1010.20
9415144 20050516 11:36   6.600 236.000   8.600  15.100  18.700 1010.30
9415144 20050516 11:42   5.300 235.000   7.400  15.200  18.700 1010.30
9415144 20050516 11:48   7.800 238.000   9.600  15.200  18.700 1010.30
9415144 20050516 11:54   5.700 232.000   8.600  15.100  18.700 1010.30
9415144 20050516 12:00   5.400 230.000   7.200  15.100  18.700 1010.20
9415144 20050516 12:06   5.300 231.000   7.200  15.000  18.700 1010.20
9415144 20050516 12:12   7.200 238.000   9.200  15.300  18.700 1010.20
9415144 20050516 12:18   6.500 237.000   8.900  15.700  18.600 1010.30
9415144 20050516 12:24   7.900 245.000   9.100  15.700  18.600 1010.30
9415144 20050516 12:30   6.000 238.000   9.500  15.300  18.600 1010.30
9415144 20050516 12:36   7.800 246.000  11.100  15.500  18.600 1010.30
9415144 20050516 12:42   5.500 229.000  10.200  15.200  18.700 1010.40
9415144 20050516 12:48   6.500 236.000   8.600  15.300  18.700 1010.20
9415144 20050516 12:54   6.900 235.000   8.600  15.200  18.700 1010.20
9415144 20050516 13:00   6.000 229.000   8.400  15.100  18.700 1010.30
9415144 20050516 13:06   5.300 220.000   7.400  15.100  18.600 1010.30
9415144 20050516 13:12   5.200 231.000   6.800  15.100  18.600 1010.50
9415144 20050516 13:18   4.900 233.000   6.800  15.000  18.600 1010.50
9415144 20050516 13:24   5.400 238.000   5.900  15.100  18.600 1010.30
9415144 20050516 13:30                                                
9415144 20050516 13:36   8.200 251.000  10.200  15.800  18.600 1010.50
9415144 20050516 13:42   9.300 255.000  10.900  15.600  18.600 1010.70
9415144 20050516 13:48   8.000 275.000  10.900  15.600  18.600 1010.70
9415144 20050516 13:54   7.500 267.000   9.300  15.200  18.600 1010.80
9415144 20050516 14:00   7.000 275.000   9.000  15.200  18.600 1010.80
9415144 20050516 14:06   8.000 275.000  10.400  14.800  18.600 1010.90
9415144 20050516 14:12   9.100 264.000  10.000  15.100  18.600 1011.00
9415144 20050516 14:18   9.900 270.000  11.000  15.000  18.600 1011.00
9415144 20050516 14:24   9.900 266.000  12.400  15.000  18.600 1011.00
9415144 20050516 14:30  10.200 262.000  12.300  15.600  18.600 1011.10
9415144 20050516 14:36   8.800 256.000  11.000  15.200  18.700 1011.20
9415144 20050516 14:42   9.900 249.000  11.000  15.300  18.600 1011.10
9415144 20050516 14:48   8.600 253.000  10.500  15.500  18.600 1011.20
9415144 20050516 14:54   8.600 251.000  11.400  15.000  18.600 1011.10
9415144 20050516 15:00   8.900 252.000  11.200  15.300  18.600 1011.00
9415144 20050516 15:06   8.400 251.000  10.400  15.600  18.700 1011.00
9415144 20050516 15:12   9.300 251.000  11.100  15.300  18.600 1011.00
9415144 20050516 15:18   8.900 247.000  11.200  15.500  18.600 1010.90
9415144 20050516 15:24   9.000 254.000  10.500  15.400  18.600 1011.00
9415144 20050516 15:30   8.900 244.000  11.400  15.600  18.600 1011.20
9415144 20050516 15:36   9.200 257.000  10.300  15.600  18.600 1011.30
9415144 20050516 15:42   8.000 250.000  10.200  15.800  18.600 1011.50
9415144 20050516 15:48   7.900 246.000   9.600  15.400  18.600 1011.50
9415144 20050516 15:54   7.600 244.000   8.900  15.700  18.600 1011.50
9415144 20050516 16:00   7.600 250.000  10.000  15.500  18.600 1011.30
9415144 20050516 16:06   7.900 253.000   9.700  15.600  18.600 1011.30
9415144 20050516 16:12   7.900 258.000   9.400  15.700  18.600 1011.40
9415144 20050516 16:18   6.900 270.000   8.700  16.000  18.600 1011.40
9415144 20050516 16:24   7.900 247.000   9.100  15.700  18.600 1011.30
9415144 20050516 16:30   7.700 260.000   8.800  16.500  18.700 1011.40
9415144 20050516 16:36   6.900 245.000   8.700  16.400  18.700 1011.50
9415144 20050516 16:42   8.200 251.000   9.100  16.400  18.700 1011.60
9415144 20050516 16:48   6.800 246.000   8.600  16.200  18.700 1011.30
9415144 20050516 16:54   7.100 243.000   9.300  16.500  18.800 1011.40
9415144 20050516 17:00   6.700 254.000   9.200  16.700  18.800 1011.70
9415144 20050516 17:06   7.200 252.000   8.800  16.000  18.800 1011.80
9415144 20050516 17:12   8.500 246.000   9.800  16.500  18.800 1011.90
9415144 20050516 17:18   8.600 250.000  10.300  16.500  18.900 1011.80
9415144 20050516 17:24   7.900 240.000   9.900  16.900  18.900 1011.60
9415144 20050516 17:30   8.400 246.000   9.700  16.400  18.900 1011.60
9415144 20050516 17:36   9.000 245.000  10.500  16.500  18.900 1011.60
9415144 20050516 17:42   7.600 250.000  10.300  16.500  19.000 1011.60
9415144 20050516 17:48  10.000 245.000  11.300  16.500  19.000 1011.60
9415144 20050516 17:54   9.800 236.000  12.000  17.100  19.000 1011.70
9415144 20050516 18:00   8.900 252.000  10.600  16.600  19.000 1011.70
9415144 20050516 18:06   8.900 247.000  12.000  16.900  19.100 1011.60
9415144 20050516 18:12   8.700 247.000  10.700  16.800  19.100 1011.80
9415144 20050516 18:18  10.700 245.000  12.500  16.900  19.100 1011.90
9415144 20050516 18:24  10.200 241.000  11.700  17.200  19.200 1011.90
9415144 20050516 18:30  10.200 242.000  11.900  17.200  19.200 1011.90
9415144 20050516 18:36   7.900 252.000  10.500  17.300  19.200 1011.90
9415144 20050516 18:42   9.300 248.000  10.400  17.400  19.200 1012.00
9415144 20050516 18:48   9.300 248.000  10.900  17.000  19.300 1011.80
9415144 20050516 18:54   8.400 242.000  10.900  17.300  19.200 1011.60
9415144 20050516 19:00   9.600 239.000  11.300  17.400  19.200 1011.80
9415144 20050516 19:06   8.900 236.000  11.400  17.500  19.100 1011.90
9415144 20050516 19:12  10.100 239.000  11.400  17.600  19.000 1011.80
9415144 20050516 19:18   8.900 237.000  10.800  17.400  19.000 1011.80
9415144 20050516 19:24   9.700 255.000  11.500  17.200  19.000 1011.80
9415144 20050516 19:30   7.800 250.000  11.700  17.700  19.000 1011.80
9415144 20050516 19:36   9.200 251.000  11.200  17.400  19.100 1011.70
9415144 20050516 19:42   9.300 243.000  11.100  17.500  19.100 1011.70
9415144 20050516 19:48   9.700 246.000  11.600  17.700  19.200 1011.50
9415144 20050516 19:54   8.800 255.000  11.900  17.400  19.300 1011.50
9415144 20050516 20:00   9.900 244.000  11.200  17.400  19.300 1011.60
9415144 20050516 20:06                                                
9415144 20050516 20:12   9.200 260.000  11.300  17.400  19.900 1011.70
9415144 20050516 20:18   8.200 253.000  10.300  17.400  19.500 1011.70
9415144 20050516 20:24   9.200 246.000  11.100  17.500  19.300 1011.50
9415144 20050516 20:30   8.600 244.000  10.900  17.800  19.900 1011.60
9415144 20050516 20:36   9.000 248.000  10.900  17.900  19.600 1011.50
9415144 20050516 20:42   9.300 245.000  11.900  17.700  19.500 1011.60
9415144 20050516 20:48   9.300 248.000  11.200  17.600  19.700 1011.60
9415144 20050516 20:54   9.600 244.000  12.200  17.700  20.100 1011.70
9415144 20050516 21:00   8.800 247.000  11.800  17.700  19.500 1011.70
9415144 20050516 21:06  11.300 256.000  13.200  17.400  19.500 1011.60
9415144 20050516 21:12  10.400 252.000  13.100  17.600  19.400 1011.70
9415144 20050516 21:18   9.700 252.000  12.400  17.600  19.400 1011.70
9415144 20050516 21:24  10.700 256.000  12.400  17.400  19.500 1011.60
9415144 20050516 21:30   9.900 251.000  12.600  17.600  19.300 1011.50
9415144 20050516 21:36  10.800 250.000  13.100  17.400  19.500 1011.60
9415144 20050516 21:42  10.500 245.000  12.700  17.500  19.400 1011.60
9415144 20050516 21:48  10.800 251.000  12.500  17.700  19.300 1011.50
9415144 20050516 21:54  10.700 253.000  12.600  17.500  19.300 1011.40
9415144 20050516 22:00   9.800 249.000  12.300  17.600  19.300 1011.30
9415144 20050516 22:06  10.200 244.000  11.400  17.700  19.300 1011.40
9415144 20050516 22:12   9.700 249.000  12.100  17.700  19.300 1011.30
9415144 20050516 22:18  11.000 244.000  12.700  17.600  19.300 1011.30
9415144 20050516 22:24  10.900 254.000  12.500  17.500  19.300 1011.30
9415144 20050516 22:30  12.300 261.000  14.100  17.300  19.300 1011.30
9415144 20050516 22:36  11.200 255.000  12.900  17.200  19.300 1011.40
9415144 20050516 22:42  11.100 247.000  14.000  17.300  19.400 1011.40
9415144 20050516 22:48  10.700 247.000  13.400  17.500  19.300 1011.20
9415144 20050516 22:54  10.600 245.000  13.100  17.300  19.300 1011.20
9415144 20050516 23:00  11.000 249.000  12.700  17.400  19.300 1011.60
9415144 20050516 23:06  10.000 251.000  12.200  17.400  19.300 1011.70
9415144 20050516 23:12  10.200 253.000  12.300  17.500  19.300 1011.80
9415144 20050516 23:18  11.600 252.000  13.100  17.400  19.200 1011.80
9415144 20050516 23:24  10.500 243.000  13.300  17.300  19.200 1011.80
9415144 20050516 23:30  11.600 253.000  13.600  17.300  19.200 1011.90
9415144 20050516 23:36  11.700 253.000  13.600  17.200  19.100 1011.90
9415144 20050516 23:42  12.000 251.000  14.100  17.300  19.100 1011.90
9415144 20050516 23:48  11.300 246.000  14.900  17.200  19.300 1011.90
9415144 20050516 23:54  11.800 247.000  14.300  17.300  19.600 1012.00
9415144 20050517 00:00  12.000 247.000  13.400  17.300  19.700 1011.90
9415144 20050517 00:06  10.800 244.000  12.400  17.300  19.700 1011.70
9415144 20050517 00:12  11.100 247.000  12.800  17.200  19.700 1011.70
9415144 20050517 00:18  11.500 249.000  12.800  17.200  19.700 1011.90
9415144 20050517 00:24  10.100 250.000  12.900  17.200  19.700 1011.90
9415144 20050517 00:30  10.300 251.000  12.800  17.200  19.700 1011.90
9415144 20050517 00:36  10.100 237.000  13.200  17.100  19.600 1011.90
9415144 20050517 00:42   9.300 236.000  11.900  17.200  19.500 1012.00
9415144 20050517 00:48  10.500 242.000  12.500  17.000  19.400 1012.00
9415144 20050517 00:54  10.300 245.000  13.000  17.200  19.300 1011.70
9415144 20050517 01:00  11.700 251.000  13.900  17.000  19.300 1011.80
9415144 20050517 01:06  12.200 245.000  13.600  16.800  19.200 1011.80
9415144 20050517 01:12  12.500 248.000  14.300  16.900  19.100 1011.90
9415144 20050517 01:18  13.100 253.000  15.200  16.600  19.000 1011.90
9415144 20050517 01:24  12.200 246.000  15.000  16.600  19.000 1011.80
9415144 20050517 01:30  12.100 242.000  14.600  16.600  18.900 1011.80
9415144 20050517 01:36  10.600 250.000  13.400  16.500  18.900 1011.80
9415144 20050517 01:42  11.000 251.000  13.500  16.400  18.900 1011.80
9415144 20050517 01:48  11.800 245.000  13.600  16.300  18.800 1011.60
9415144 20050517 01:54  11.700 249.000  14.400  16.600  18.800 1011.60
9415144 20050517 02:00  12.800 244.000  15.200  16.200  18.800 1011.60
9415144 20050517 02:06  11.100 243.000  13.200  15.800  18.800 1011.60
9415144 20050517 02:12  12.200 253.000  13.900  15.500  18.800 1011.70
9415144 20050517 02:18  12.300 248.000  14.100  15.600  18.800 1011.80
9415144 20050517 02:24  10.400 247.000  14.400  15.500  18.800 1012.00
9415144 20050517 02:30  11.200 243.000  13.500  15.400  18.700 1011.90
9415144 20050517 02:36  11.100 249.000  13.900  15.500  18.700 1012.00
9415144 20050517 02:42  12.500 246.000  13.600  15.200  18.700 1012.20
9415144 20050517 02:48  12.300 245.000  13.900  15.200  18.700 1012.20
9415144 20050517 02:54  11.700 247.000  13.900  15.200  18.700 1012.30
9415144 20050517 03:00  11.400 244.000  12.900  15.100  18.700 1012.30
9415144 20050517 03:06  11.100 243.000  13.200  14.900  18.700 1012.30
9415144 20050517 03:12  12.400 247.000  14.100  14.900  18.700 1012.20
9415144 20050517 03:18  11.800 247.000  14.000  14.800  18.700 1012.30
9415144 20050517 03:24  13.500 248.000  15.300  14.800  18.700 1012.40
9415144 20050517 03:30  13.700 247.000  16.000  14.900  18.700 1012.30
9415144 20050517 03:36  14.100 247.000  15.700  14.500  18.700 1012.10
9415144 20050517 03:42  13.400 245.000  15.700  14.500  18.700 1012.20
9415144 20050517 03:48  13.400 247.000  15.100  14.300  18.700 1012.30
9415144 20050517 03:54  12.600 247.000  14.900  14.600  18.700 1012.30
9415144 20050517 04:00  13.700 250.000  14.700  14.700  18.700 1012.70
9415144 20050517 04:06  11.600 251.000  14.000  14.400  18.600 1012.90
9415144 20050517 04:12  11.500 243.000  13.100  14.600  18.600 1013.10
9415144 20050517 04:18   9.900 238.000  12.900  14.600  18.700 1013.50
9415144 20050517 04:24   9.700 236.000  12.000  14.100  18.700 1013.70
9415144 20050517 04:30   7.700 235.000  11.800  14.100  18.700 1013.80
9415144 20050517 04:36   9.500 237.000  11.600  14.300  18.700 1013.60
9415144 20050517 04:42   8.800 231.000  11.200  13.700  18.700 1013.70
9415144 20050517 04:48  10.000 240.000  11.400  14.100  18.700 1013.80
9415144 20050517 04:54   9.900 241.000  12.300  14.000  18.700 1013.90
9415144 20050517 05:00   9.000 241.000  10.500  14.100  18.700 1014.00
9415144 20050517 05:06   9.700 239.000  11.000  14.000  18.700 1013.90
9415144 20050517 05:12   8.800 239.000  11.600  13.800  18.700 1013.60
9415144 20050517 05:18   7.300 230.000  10.100  13.100  18.700 1013.70
9415144 20050517 05:24   6.800 225.000   8.400  13.100  18.700 1013.70
9415144 20050517 05:30   7.500 230.000   8.900  13.200  18.700 1013.80
9415144 20050517 05:36   8.000 236.000   8.900  13.800  18.700 1014.10
9415144 20050517 05:42   8.500 241.000   9.900  13.800  18.700 1014.40
9415144 20050517 05:48   7.700 238.000   9.700  13.700  18.700 1014.20
9415144 20050517 05:54   7.400 240.000   8.700  13.900  18.700 1014.30
9415144 20050517 06:00   3.400 230.000   7.900  13.400  18.700 1014.20
9415144 20050517 06:06   5.800 232.000   9.600  13.200  18.700 1014.10
9415144 20050517 06:12   7.300 240.000   9.800  13.600  18.700 1014.00
9415144 20050517 06:18   2.500 219.000   9.900  12.700  18.700 1013.70
9415144 20050517 06:24   1.200 200.000   3.100  12.600  18.700 1013.40
9415144 20050517 06:30   3.200 217.000   4.600  12.400  18.700 1013.40
9415144 20050517 06:36   3.300 223.000   4.500  12.700  18.700 1013.40
9415144 20050517 06:42                                                
9415144 20050517 06:48   1.600 205.000   3.600  12.500  18.700 1013.70
9415144 20050517 06:54   1.900 213.000   3.900  12.200  18.700 1013.70
9415144 20050517 07:00   3.500 220.000   4.500  12.400  18.700 1013.50
9415144 20050517 07:06   5.000 219.000   5.700  12.500  18.600 1013.60
9415144 20050517 07:12   5.700 221.000   6.600  12.500  18.600 1013.60
9415144 20050517 07:18   5.700 225.000   6.900  12.700  18.700 1013.70
9415144 20050517 07:24   5.000 216.000   6.000  12.500  18.600 1013.70
9415144 20050517 07:30   3.500 209.000   5.800  12.700  18.600 1013.70
9415144 20050517 07:36   4.000 216.000   5.200  12.200  18.600 1013.50
9415144 20050517 07:42   2.800 209.000   4.400  12.700  18.600 1013.50
9415144 20050517 07:48   2.500 214.000   3.700  12.100  18.600 1013.60
9415144 20050517 07:54   1.400 197.000   3.400  12.000  18.600 1013.60
9415144 20050517 08:00   1.000 201.000   3.200  12.400  18.600 1013.50
9415144 20050517 08:06   3.000 207.000   4.300  12.400  18.600 1013.40
9415144 20050517 08:12   3.000 207.000   4.000  11.900  18.700 1013.30
9415144 20050517 08:18   3.100 211.000   5.000  12.500  18.700 1013.50
9415144 20050517 08:24   4.000 212.000   4.700  12.400  18.600 1013.50
9415144 20050517 08:30   3.100 207.000   5.800  12.300  18.600 1013.60
9415144 20050517 08:36   2.800 206.000   4.600  12.200  18.600 1013.60
9415144 20050517 08:42   2.400 206.000   4.100  12.100  18.600 1013.30
9415144 20050517 08:48   3.100 212.000   3.900  12.000  18.600 1013.40
9415144 20050517 08:54   2.300 207.000   3.600  12.000  18.600 1013.50
9415144 20050517 09:00   2.300 209.000   3.900  11.900  18.500 1013.40
9415144 20050517 09:06   3.600 212.000   4.700  12.000  18.500 1013.20
9415144 20050517 09:12   5.100 217.000   5.600  11.800  18.500 1013.00
9415144 20050517 09:18   5.100 215.000   5.900  12.100  18.500 1013.00
9415144 20050517 09:24   5.200 218.000   5.700  11.700  18.600 1013.00
9415144 20050517 09:30   5.100 218.000   6.200  11.900  18.500 1012.90
9415144 20050517 09:36   4.400 216.000   5.200  12.300  18.500 1013.00
9415144 20050517 09:42   4.700 225.000   5.400  11.800  18.500 1012.80
9415144 20050517 09:48   5.400 222.000   6.200  11.600  18.400 1012.90
9415144 20050517 09:54   3.400 211.000   5.400  11.800  18.400 1012.80
9415144 20050517 10:00   1.800 201.000   4.500  12.000  18.400 1013.10
9415144 20050517 10:06   4.500 217.000   5.600  11.400  18.400 1013.30
9415144 20050517 10:12   4.200 219.000   5.300  12.000  18.300 1013.20
9415144 20050517 10:18   4.600 222.000   5.500  11.600  18.300 1013.40
9415144 20050517 10:24   5.600 225.000   6.400  11.300  18.300 1013.50
9415144 20050517 10:30   5.900 222.000   6.400  11.300  18.200 1013.40
9415144 20050517 10:36   6.300 223.000   7.300  11.800         1013.00
9415144 20050517 10:42   6.200 223.000   7.000  12.000  18.200 1013.10
9415144 20050517 10:48   6.600 224.000   7.300  11.700  18.200 1013.30
9415144 20050517 10:54   5.800 217.000   7.100  11.700  18.100 1013.30
9415144 20050517 11:00   4.900 215.000   5.900  11.600  18.100 1013.40
9415144 20050517 11:06   4.800 213.000   5.600  11.400  18.100 1013.00
9415144 20050517 11:12   4.600 214.000   5.400  11.900  18.000 1013.10
9415144 20050517 11:18   4.400 214.000   5.700  11.900  18.000 1013.20
9415144 20050517 11:24                                                
9415144 20050517 11:30   1.500 194.000   4.200  11.600  18.000 1013.10
9415144 20050517 11:36   2.200 207.000   3.800  12.200  18.000 1013.10
9415144 20050517 11:42   1.400 198.000   4.900  11.700  18.000 1013.10
9415144 20050517 11:48   2.100 206.000   3.800  11.700  18.000 1012.90
9415144 20050517 11:54   1.500 200.000   3.600  11.700  18.200 1013.20
9415144 20050517 12:00   3.400 210.000   4.600  11.900  18.200 1013.40
9415144 20050517 12:06                                                
9415144 20050517 12:12                                                
9415144 20050517 12:18   1.600 204.000   5.600  11.700  18.300 1013.20
9415144 20050517 12:24   2.100 201.000   4.800  11.900  18.300 1013.20
9415144 20050517 12:30   2.700 209.000   4.500  11.900  18.300 1013.20
9415144 20050517 12:36   4.600 213.000   6.200  12.000  18.300 1013.00
9415144 20050517 12:42   3.800 212.000   5.600  11.600  18.300 1013.10
9415144 20050517 12:48   3.700 209.000   6.300  11.800  18.300 1013.20
9415144 20050517 12:54   3.700 210.000   4.800  11.700  18.300 1013.10
9415144 20050517 13:00   4.500 217.000   5.700  11.700  18.300 1013.30
9415144 20050517 13:06   4.200 213.000   5.600  11.700  18.300 1013.10
9415144 20050517 13:12   3.300 214.000   4.800  11.800  18.300 1013.30
9415144 20050517 13:18   2.000 203.000   4.600  11.500  18.300 1013.50
9415144 20050517 13:24   2.500 211.000   4.300  11.300  18.300 1013.60
9415144 20050517 13:30   3.400 212.000   4.100  11.600  18.200 1013.50
9415144 20050517 13:36   5.000 226.000   6.200  12.100  18.200 1013.20
9415144 20050517 13:42   5.300 216.000   6.700  11.900  18.200 1013.30
9415144 20050517 13:48   5.500 221.000   6.600  11.800  18.200 1013.40
9415144 20050517 13:54   6.100 224.000   7.200  12.100  18.200 1013.50
9415144 20050517 14:00   6.000 221.000   7.400  12.100  18.200 1013.60
9415144 20050517 14:06   6.500 221.000   7.900  12.400  18.200 1013.20
9415144 20050517 14:12   6.300 223.000   8.200  12.600  18.200 1013.30
9415144 20050517 14:18   6.900 223.000   8.700  12.800  18.200 1013.40
9415144 20050517 14:24   7.300 221.000   8.400  12.800  18.200 1013.60
9415144 20050517 14:30   5.500 224.000   8.200  13.100  18.200 1013.70
9415144 20050517 14:36   6.600 223.000   7.900  12.800  18.100 1013.50
9415144 20050517 14:42   6.600 227.000   8.800  13.100  18.100 1013.50
9415144 20050517 14:48   6.500 222.000   8.000  13.000  18.100 1013.60
9415144 20050517 14:54   6.300 225.000   6.900  12.900  18.200 1013.90
9415144 20050517 15:00   5.400 227.000   7.500  13.300  18.100 1014.10
9415144 20050517 15:06   5.500 227.000   7.500  13.000  18.100 1013.80
9415144 20050517 15:12   5.500 221.000   7.400  13.500  18.100 1013.80
9415144 20050517 15:18   5.000 227.000   7.600  13.400  18.100 1014.00
9415144 20050517 15:24   5.700 226.000   6.600  13.600  18.100 1014.10
9415144 20050517 15:30   6.000 227.000   7.400  13.400  18.100 1014.00
9415144 20050517 15:36   4.900 229.000   6.100  13.800  18.100 1013.80
9415144 20050517 15:42   4.900 231.000   6.600  13.600  18.100 1013.80
9415144 20050517 15:48   5.500 235.000   7.300  13.600  18.200 1014.10
9415144 20050517 15:54   5.000 226.000   7.500  13.500  18.200 1014.20
9415144 20050517 16:00   5.200 225.000   6.300  13.900  18.200 1014.20
9415144 20050517 16:06   4.600 231.000   6.200  13.700  18.200 1014.00
9415144 20050517 16:12   4.700 225.000   6.100  13.700  18.200 1014.00
9415144 20050517 16:18   5.100 230.000   6.500  14.200  18.100 1014.20
9415144 20050517 16:24   5.700 248.000   6.500  13.900  18.200 1014.20
9415144 20050517 16:30   5.600 243.000   6.900  14.100  18.200 1014.30
9415144 20050517 16:36   6.700 238.000   7.600  14.100  18.200 1014.20
9415144 20050517 16:42   6.900 243.000   7.900  14.000  18.200 1014.10
9415144 20050517 16:48   5.400 243.000   8.000  14.100  18.200 1014.20
9415144 20050517 16:54   5.900 255.000   7.200  14.000  18.200 1014.10
9415144 20050517 17:00   5.700 240.000   8.000  14.000  18.200 1014.20
9415144 20050517 17:06   5.500 240.000   6.600  14.000  18.200 1014.10
9415144 20050517 17:12   5.300 234.000   6.400  14.200  18.100 1013.90
9415144 20050517 17:18   4.500 251.000   6.100  14.200  18.100 1014.10
9415144 20050517 17:24   5.700 234.000   6.700  14.200  18.100 1014.30
9415144 20050517 17:30   5.600 238.000   7.300  14.500  18.100 1014.40
9415144 20050517 17:36   5.900 248.000   6.800  14.500  18.100 1014.00
9415144 20050517 17:42   5.000 232.000   6.300  14.500  18.100 1014.00
9415144 20050517 17:48   4.600 244.000   6.200  14.700  18.100 1014.00
9415144 20050517 17:54   4.400 239.000   6.500  14.500  18.100 1014.00
9415144 20050517 18:00   3.000 240.000   4.500  14.900  18.100 1014.00
9415144 20050517 18:06   2.600 228.000   5.700  14.900  18.100 1014.00
9415144 20050517 18:12   3.600 266.000   5.000  14.500  18.200 1013.80
9415144 20050517 18:18   2.100 245.000   4.300  15.400  18.200 1014.10
9415144 20050517 18:24   3.100 240.000   5.600  15.200  18.200 1014.20
9415144 20050517 18:30   2.200 245.000   5.100  15.400  18.200 1014.30
9415144 20050517 18:36   1.400 230.000   3.900  15.300  18.300 1014.10
9415144 20050517 18:42   3.400 247.000   4.300  15.500  18.300 1013.80
9415144 20050517 18:48   1.200 249.000   4.500  15.700  18.300 1013.80
9415144 20050517 18:54   2.800 238.000   3.400  15.400  18.300 1013.80
9415144 20050517 19:00   2.200 242.000   3.600  15.200  18.400 1013.80
9415144 20050517 19:06   3.700 258.000   4.600  15.600  18.300 1014.00
9415144 20050517 19:12   2.900 277.000   5.100  15.600  18.300 1013.90
9415144 20050517 19:18   2.100 272.000   3.200  15.400  18.400 1013.70
9415144 20050517 19:24   3.000 265.000   4.100  15.300  18.400 1013.70
9415144 20050517 19:30   2.500 286.000   3.300  15.700  18.400 1013.80
9415144 20050517 19:36   3.500 268.000   3.900  15.800  18.400 1013.80
9415144 20050517 19:42   3.500 271.000   4.400  15.200  18.400 1013.70
9415144 20050517 19:48   3.400 260.000   3.900  15.200  18.400 1013.30
9415144 20050517 19:54   3.300 275.000   3.900  15.300  18.500 1013.30
9415144 20050517 20:00   3.200 267.000   3.600  15.400  18.500 1013.50
9415144 20050517 20:06   3.300 273.000   4.000  16.000  18.500 1013.70
9415144 20050517 20:12   3.200 288.000   3.800  15.900  18.500 1013.80
9415144 20050517 20:18   3.500 266.000   4.300  16.300  18.600 1013.60
9415144 20050517 20:24   3.400 273.000   4.500  16.200  18.600 1013.40
9415144 20050517 20:30   3.800 257.000   4.400  15.900  18.600 1013.30
